1.300431674743047550e+00,6.350851202679708152e-01
1.287822717806799577e+00,1.071273509828555071e+00
4.133868534936041561e-01,5.145475171708444595e-01
1.433724104674908739e+00,5.964708841358971059e-01
1.147578403954524928e+00,1.018419651624039357e+00
1.384918091731124568e+00,9.064846779125709242e-01
9.456881925009497092e-01,1.046194355534187492e+00
9.502073609171397539e-01,9.783083531972321945e-01
8.842726781624353771e-01,9.882792896089115375e-01
1.028036181704836460e+00,9.873320080084774242e-01
9.530499615883410991e-01,9.823436792213952051e-01
8.650334488039258529e-01,1.223318201752033429e+00
1.260527544338103656e+00,9.911645078713271495e-01
1.067047949891715142e+00,7.584752437833732763e-01
8.344656617227868001e-01,1.465246532778701427e+00
8.755430927535384766e-01,1.075220705347486927e+00
9.879234510417349568e-01,1.210400103730416399e+00
1.314214183420199911e+00,5.535360137397050684e-01
1.047727932140494200e+00,7.644110054034608526e-01
8.992516260887916113e-01,1.505814268258552913e+00
9.552579685263890008e-01,7.854360388907544177e-01
9.684394328845232769e-01,9.431698652509872272e-01
1.247827979074247695e+00,6.167725778744359566e-01
8.480056454413714695e-01,1.131507805689363266e+00
9.464363097000311198e-01,1.166103976891718963e+00
8.513154421513697834e-01,1.278540250255811861e+00
1.045754795027545869e+00,1.010265231233845817e+00
1.020138556184087220e+00,1.134924920141758165e+00
7.385036009221944697e-01,1.475562729722183386e+00
1.166093686933229678e+00,1.037263241224828825e+00
9.729688274804776382e-01,8.775087521496608423e-01
1.190793215447304876e+00,9.741843986942980704e-01
1.259579904892748958e+00,1.237557893770215856e+00
7.584015937742636382e-01,1.201087956967037629e+00
8.143908525881071725e-01,8.641758425083875261e-01
6.863551717359892557e-01,1.270007499943722751e+00
1.486675728939607755e+00,7.936857180776430987e-01
5.582289885710117749e-01,1.258379962702973254e+00
1.179299664479617649e+00,6.695753833824685808e-01
1.092298731163621639e+00,9.885553496132104545e-01
1.074816685613585676e+00,1.251519695383325637e+00
1.029004802932362184e+00,9.789946394513543426e-01
7.059896146774654602e-01,1.199807155419930105e+00
1.067697771048006228e+00,1.036804281495426583e+00
1.210775048695339917e+00,8.574457954040271002e-01
1.136734280041205469e+00,1.052211750056744499e+00
1.324957241342014092e+00,7.970959164288587973e-01
5.639802981052899344e-01,1.399787776330493561e+00
1.390528055319400602e+00,4.598472558017898670e-01
8.060820285730139201e-01,1.328010295607835456e+00
1.077421890666373727e+00,1.020431619404175150e+00
9.668028900664331626e-01,9.893773120734840054e-01
7.562338707144804495e-01,7.440356194994947048e-01
9.244656433087727887e-01,1.085508386650362311e+00
1.024341357847916800e+00,9.511380630399455249e-01
8.397197784334141657e-01,1.230815730859562418e+00
1.243017277343679616e+00,6.581948023142378812e-01
1.037693092024540631e+00,9.196366189228328825e-01
1.321652123346754859e+00,5.392141221304459497e-01
6.068029825451172199e-01,1.390981497848295501e+00
1.050850565044922247e+00,9.240899264693873683e-01
1.136089941756089683e+00,8.721045846275554680e-01
1.236896910568886288e+00,5.957926839911962258e-01
8.310985845544118789e-01,1.308408847199272973e+00
8.271144951187429095e-01,1.404139988213479961e+00
9.845054949412471723e-01,7.132093388398140776e-01
1.266941319632435059e+00,7.684580378276574253e-01
4.060274955898218185e-01,1.173900212005212662e+00
1.063743681040169475e+00,1.114098295637684144e+00
8.784266649492891155e-01,1.104433656197856495e+00
1.033282905321284195e+00,9.396575822157990920e-01
9.329469630401043823e-01,1.180808466094969367e+00
1.452672834616042907e+00,7.592599565929870620e-01
9.599871515782366638e-01,1.102697960575113711e+00
7.758108293718861681e-01,1.088132774766594313e+00
1.229745396575160354e+00,7.226429531978618703e-01
1.110248599871042741e+00,7.096273165736971533e-01
6.074323083437904724e-01,1.151195067270384786e+00
1.331575481108741021e+00,8.962888941915668761e-01
1.042265396580808412e+00,3.772789102990263266e-01
9.182759536033626713e-01,9.443181270272096306e-01
1.118667815507806917e+00,1.029874702240823447e+00
8.950686698046812495e-01,1.496795377204072075e+00
9.029491604159379792e-01,9.037284774347846827e-01
7.941062491830978010e-01,1.269518012557209419e+00
8.889318126989712576e-01,1.058186629546187696e+00
1.166525859827603595e+00,6.106494491487335363e-01
7.901879311240406212e-01,9.693282840250753152e-01
1.099531673938088261e+00,8.755087536341631393e-01
7.132071854122716825e-01,1.377190437136576184e+00
6.914338464921157001e-01,7.705861500171055090e-01
8.606196324904044070e-01,1.037979593244697574e+00
1.294872314035483640e+00,7.309346531731247820e-01
