1.296437778235954408e+00,6.640808482304777494e-01
1.292861860444933120e+00,1.093476609545473988e+00
4.132805803628313845e-01,5.244255305853040561e-01
1.433750263280413773e+00,6.250875575413616936e-01
1.152398733578173129e+00,1.038172323767512450e+00
1.398822556636868164e+00,9.202173115478763377e-01
9.532349091947548425e-01,1.060980519561917967e+00
9.674504052778242214e-01,9.830413300048174152e-01
9.036098313925501335e-01,9.901618339319684381e-01
1.026776522967282501e+00,1.011194630826226959e+00
9.598697672976688189e-01,9.970586574158054605e-01
8.678163812940977717e-01,1.242982715535230875e+00
1.268517261927591511e+00,1.009624416683774450e+00
1.069664162727153256e+00,7.771820034347605155e-01
8.634172585843723491e-01,1.461247242992411710e+00
8.808110422646929782e-01,1.090479187936736372e+00
1.004491209625872905e+00,1.218533145808536222e+00
1.298081670804094312e+00,5.911958531369162495e-01
1.053345639107082121e+00,7.810893684994530961e-01
9.226065454044509728e-01,1.513589338854590238e+00
9.710410885720701657e-01,7.899180756397350400e-01
9.699194418599841327e-01,9.634878032940841219e-01
1.242063588174323385e+00,6.436256565423007503e-01
8.493347707780879441e-01,1.150576918974564267e+00
9.558435611166287149e-01,1.179201136119705895e+00
8.612766261694954073e-01,1.290239187184713421e+00
1.050500609688828080e+00,1.028793877640070020e+00
1.025145349091004077e+00,1.153670957594791657e+00
7.553717625097826627e-01,1.479587207884656364e+00
1.165506954449985644e+00,1.063076995041016826e+00
9.664405485393987583e-01,9.048145951924493335e-01
1.207492877030306833e+00,9.833936146894649566e-01
1.273666574563225407e+00,1.251710141652325747e+00
7.569536247293907616e-01,1.222401374121257378e+00
8.325186826587759326e-01,8.652560486325278077e-01
6.765687952913421732e-01,1.299842913341802575e+00
1.492872404124236052e+00,8.141826546483156291e-01
5.659873876283003646e-01,1.267156123132710865e+00
1.190386759956694407e+00,6.801594123106787793e-01
1.093632624310153512e+00,1.010895448209110814e+00
1.102843633108705257e+00,1.250850683012279640e+00
1.037717331808569732e+00,9.926765051275548979e-01
7.054000372340301084e-01,1.220053740912967255e+00
