1.297333870790562393e+00,5.394150641958835868e-01
1.257012259062701309e+00,1.007994281511017221e+00
3.966178686085336524e-01,4.935979004474151388e-01
1.415307851428307506e+00,5.081835183109797427e-01
1.129032014568840836e+00,9.379481944819577643e-01
1.329147879187999814e+00,8.598909474519196294e-01
8.996946017766264125e-01,1.000100091690796278e+00
8.751384984118929511e-01,9.630386421262484564e-01
8.257665564695338967e-01,9.577259356253794431e-01
1.013080029784496405e+00,9.074728287510175351e-01
9.114890966842325026e-01,9.367745313531119500e-01
8.418738766178693878e-01,1.147907912845688383e+00
1.224627061593155153e+00,9.203738866689831211e-01
1.042246121111870316e+00,7.000519665080355836e-01
7.543530892823414602e-01,1.437637947578053632e+00
8.512724434877787516e-01,1.043092260458783116e+00
9.130446936400492541e-01,1.179107235190175906e+00
1.310683035909861349e+00,4.706581635367708127e-01
1.015273215453605715e+00,7.163580553807800122e-01
8.229322019931391008e-01,1.461522800498990859e+00
9.091661809672774153e-01,7.707585642346395094e-01
9.683962106857296748e-01,8.582209905777706815e-01
1.263203137673613474e+00,5.210330261308157018e-01
8.252685019681289535e-01,1.063656058006898775e+00
9.169007199512007045e-01,1.150023801668604628e+00
8.062715483197647748e-01,1.229901448429009614e+00
1.009167548764935418e+00,9.592923829957290538e-01
9.738219850897709140e-01,1.078672160708127770e+00
6.560553439605676385e-01,1.461182075726334295e+00
1.137389048394129354e+00,9.616471736876130993e-01
9.685860507261082608e-01,7.930880182836769210e-01
1.124623708240963138e+00,9.383634209393213466e-01
1.200642166500845986e+00,1.182628143602554527e+00
7.407629379587703511e-01,1.128670726502167820e+00
7.303956776327843459e-01,8.680543467492966014e-01
6.878179338766815532e-01,1.177172077305622233e+00
1.452694256871421841e+00,7.327850811557334865e-01
5.289689458674916578e-01,1.221503841896064646e+00
1.142578939613336786e+00,6.231879331215245399e-01
1.075116262613111884e+00,9.076667610136764930e-01
1.008377952104305697e+00,1.204573500925657292e+00
1.003435299156687055e+00,9.339376580835083708e-01
6.804027941416986858e-01,1.139494671835671102e+00
9.937584372345723560e-01,1.011374911350571892e+00
1.154779866146674161e+00,8.260502878170368213e-01
1.093193364485548491e+00,9.958680592292324940e-01
1.345172342787497088e+00,6.802284456940070889e-01
5.471282094056449941e-01,1.345215195349464432e+00
1.306051695860271478e+00,4.489858720140258996e-01
7.849078983954704825e-01,1.256997797635412528e+00
1.055190644621503138e+00,9.484596890855283569e-01
9.173033169047405400e-01,9.575395673829442122e-01
7.167832558850251168e-01,7.235317378759081874e-01
